,metabolite_id,metabolite_name_x,cross_feeeding_health,produced_by_health,consumed_by_health,produced_count_health,consumed_count_health,MES_health,metabolite_name_y,cross_feeeding_CRC,produced_by_CRC,consumed_by_CRC,produced_count_CRC,consumed_count_CRC,MES_CRC,MES_diff
15,pro_L_medium,L-proline,TRUE,"['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Alistipes', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Parabacteroides', 'Veillonella', 'Dialister', 'Streptococcus']",20,25,22.22222222,L-proline,TRUE,"['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Coprococcus', 'Clostridium', 'Eubacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']","['Faecalibacterium', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Bacteroides', 'Odoribacter', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Alistipes', 'Phascolarctobacterium']",19,25,21.59090909,0.631313131
386,MGlcn123_rl_medium,released mucin-type O-glycan No 123,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 123,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
387,MGlcn17_medium,mucin-type O-glycan No 17,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 17,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
395,MGlcn132_rl_medium,released mucin-type O-glycan No 132,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 132,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
389,MGlcn134_medium,mucin-type O-glycan No 134,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 134,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
401,MGlcn129_medium,mucin-type O-glycan No 129,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 129,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
400,MGlcn128_medium,mucin-type O-glycan No 128,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 128,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
399,MGlcn136_rl_medium,released mucin-type O-glycan No 136,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 136,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
398,MGlcn162_medium,mucin-type O-glycan No 162,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 162,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
402,MGlcn135_rl_medium,released mucin-type O-glycan No 135,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 135,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
396,MGlcn88_rl_medium,released mucin-type O-glycan No 88,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 88,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
397,MGlcn8_rl_medium,released mucin-type O-glycan No 8,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 8,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
394,MGlcn133_medium,mucin-type O-glycan No 133,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 133,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
393,MGlcn62_medium,mucin-type O-glycan No 62,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 62,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
392,MGlcn127_medium,mucin-type O-glycan No 127,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 127,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
391,MGlcn103_rl_medium,released mucin-type O-glycan No 103,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",8,6,6.857142857,released mucin-type O-glycan No 103,TRUE,"['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",8,5,6.153846154,0.703296703
390,MGlcn118_medium,mucin-type O-glycan No 118,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 118,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
388,MGlcn121_medium,mucin-type O-glycan No 121,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",6,8,6.857142857,mucin-type O-glycan No 121,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Paraprevotella', 'Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,8,6.153846154,0.703296703
319,MGlcn124_medium,mucin-type O-glycan No 124,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",12,7,8.842105263,mucin-type O-glycan No 124,TRUE,"['Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",12,6,8,0.842105263
112,gln_L_medium,L-glutamine,TRUE,"['Eubacterium', 'Akkermansia', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Haemophilus', 'Ruminococcus', 'Faecalibacterium', 'Bifidobacterium', 'Dialister', 'Streptococcus']","['Dorea', 'Eubacterium', 'Escherichia', 'Clostridium', 'Akkermansia', 'Collinsella', 'Phascolarctobacterium', 'Lachnospiraceae', 'Acidaminococcus', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Sutterella', 'Haemophilus', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Klebsiella', 'Veillonella', 'Dialister', 'Streptococcus']",12,22,15.52941176,L-glutamine,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Bifidobacterium', 'Dialister', 'Haemophilus', 'Ruminococcus', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Sutterella', 'Dialister', 'Veillonella', 'Klebsiella', 'Haemophilus', 'Escherichia', 'Collinsella', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Streptococcus', 'Roseburia', 'Lachnospiraceae', 'Phascolarctobacterium']",11,22,14.66666667,0.862745098
285,MGlcn117_rl_medium,released mucin-type O-glycan No 117,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 117,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
295,MGlcn6_rl_medium,released mucin-type O-glycan No 6,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 6,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
305,MGlcn68_rl_medium,released mucin-type O-glycan No 68,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 68,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
276,MGlcn147_medium,mucin-type O-glycan No 147,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",16,7,9.739130435,mucin-type O-glycan No 147,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",17,6,8.869565217,0.869565217
296,MGlcn64_rl_medium,released mucin-type O-glycan No 64,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 64,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
256,sTn_antigen_medium,sialyl-Tn antigen,TRUE,"['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",16,7,9.739130435,sialyl-Tn antigen,TRUE,"['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",17,6,8.869565217,0.869565217
302,MGlcn61_rl_medium,released mucin-type O-glycan No 61,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 61,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
261,MGlcn53_rl_medium,released mucin-type O-glycan No 53,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",7,16,9.739130435,released mucin-type O-glycan No 53,TRUE,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",6,17,8.869565217,0.869565217
347,MGlcn124_rl_medium,released mucin-type O-glycan No 124,TRUE,"['Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']","['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']",12,6,8,released mucin-type O-glycan No 124,TRUE,"['Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Ruminococcus', 'Clostridium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']","['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']",12,5,7.058823529,0.941176471
336,MGlcn6_medium,mucin-type O-glycan No 6,TRUE,"['Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Clostridium', 'Akkermansia', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella']",6,16,8.727272727,mucin-type O-glycan No 6,TRUE,"['Barnesiella', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Lachnospiraceae']","['Faecalibacterium', 'Paraprevotella', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Coprococcus', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae']",5,17,7.727272727,1
